#timestamp_kf,x,y,z,qw,qx,qy,qz,vx,vy,vz
470072000000,-15.520987411566231629,-4.1511126113000331728,0.63674622794069501985,-0.017247971724970768276,-0.035554564567920540763,-0.015623873796505496903,0.99909672953991368605,-3.5483065039897878634,-1.1584086094931764777,-0.19238783600624667636
470276000000,-16.21330731865666408,-4.3782389963413894662,0.59908433436275154715,-0.017365688648836679481,-0.035941980662040559635,-0.017639147572397328306,0.9990472798405293231,-3.6628366188849867946,-1.2096394155544329951,-0.19801987910215160249
470480000000,-16.973151157461053629,-4.6309803475648410043,0.55841251381831136236,-0.017327341414364146738,-0.03596189675660884516,-0.01877216594372307229,0.9990265817319170516,-3.7864117124280864957,-1.2696556264092091482,-0.20078611922766737008
470720000000,-17.820673559478887427,-4.9180279526461463391,0.51411703333884162248,-0.017023777508286201676,-0.036899893259692125025,-0.017216012468361022864,0.99902562419162266316,-3.9193779874450922485,-1.3380178761465992832,-0.20029565367090765293
471000000000,-18.909411952343475605,-5.2921910568563745869,0.45923707771051480719,-0.017042022226807854168,-0.037449370124897941869,-0.015524386371030750656,0.99903258584666432274,-4.0865270672517315376,-1.4105258209178730411,-0.20855382181027287691
471284000000,-20.044009578294609497,-5.6850833356657108908,0.40090861544812989026,-0.017343975605889315472,-0.039127567786795110216,-0.015603389866899245592,0.99896183819700246076,-4.2585857706829477465,-1.4781085460835983181,-0.21944726636036798739
471544000000,-21.102770434258005139,-6.0532358805910364552,0.34613958417738427409,-0.017402256968538136472,-0.041089521773573500774,-0.015949969291730571597,0.99887657452380640422,-4.4220987784460712433,-1.541070293327395424,-0.23121980087048654706
471776000000,-22.11082792295888666,-6.4051996422807659926,0.2931942862302758801,-0.017358844539820086211,-0.040855283683374682413,-0.016372860477292087295,0.99888009578286474088,-4.5784509257540131344,-1.6026465082581120569,-0.23885961844821912425
471992000000,-23.078137981446751326,-6.7445740731115186861,0.2439507733678701884,-0.017208588673734342978,-0.039341438748771113965,-0.016133767988428495549,0.9989473545705653823,-4.7205204327996534985,-1.6608837683837365251,-0.23602720910653085529
472276000000,-24.40601341142553693,-7.2133759545081925779,0.17718352920789848248,-0.017236838257331774799,-0.037406527808853028139,-0.016006740936410423365,0.99902323663104608542,-4.9002773892401894074,-1.7363695642076590886,-0.24948511762332586938
472480000000,-25.398752474357362274,-7.566179979595788474,0.12662419876830210974,-0.017151270773811365389,-0.038114752234276336185,-0.01613908736995875795,0.99899581051765595774,-5.0266095209273968791,-1.7923085385492316668,-0.2570989630587254271
472744000000,-26.727786868887871918,-8.0416220532098598994,0.058450979339640884991,-0.017136772265230415524,-0.040785607512316073009,-0.016480100419132271555,0.9988850141764850088,-5.1983847317227960261,-1.8655892898233095156,-0.26693211201014349632
472948000000,-27.759989801805499354,-8.4128498509690601281,0.0055716456238820710745,-0.017166056142882201579,-0.042614514263513640635,-0.01701870725612484106,0.99879912559729189248,-5.3359795161392371554,-1.922949493945943944,-0.27146070823851864429
473192000000,-29.083815444985404497,-8.8911447152833247287,-0.06100670410687870221,-0.017199021079246520904,-0.044430542231338882031,-0.018374298888224060988,0.99869540187752514626,-5.5167483055572477113,-1.9975365501452913009,-0.27579470919338855417
473408000000,-30.247560531832657915,-9.3138208976418912499,-0.11944763152848907051,-0.017076798920464531656,-0.043860195048661274053,-0.018181391552949618257,0.99872624038328050577,-5.6720977972596111627,-2.0659533312711233499,-0.28572331979658288637
473640000000,-31.536882329060496488,-9.7847371751280327601,-0.18523631492778380725,-0.016904886477483404422,-0.043539164377113324933,-0.017650068618206622706,0.99875274270276681587,-5.8394422687653237958,-2.1382852127382543372,-0.30205464477052879069
473884000000,-32.911628774856282575,-10.289303088662762775,-0.25603039419604972649,-0.016956790249455143405,-0.043657542362205682684,-0.017466131756845401646,0.99874992891152747365,-6.0110381351345507639,-2.2105847848983852799,-0.30561212612078347828
474140000000,-34.350768240516252661,-10.819729307998237289,-0.32847717539160492528,-0.017037909146578145841,-0.044287349944026624393,-0.018487273704039023509,0.99870243866621288831,-6.1856136985583569654,-2.2843066402325571396,-0.30908633287004483314
474416000000,-36.035465758707310613,-11.444633848738346771,-0.41272462097068163267,-0.017122607586817516212,-0.046218145262286625119,-0.019397108118386671705,0.99859624050693585051,-6.3888001114161729888,-2.3793122601703102781,-0.32186406454592159099
474688000000,-37.723594082033891084,-12.074831720507379629,-0.49842181638335436578,-0.0169452710259329134,-0.048195590016385111976,-0.01817219718100009096,0.99852882489312522196,-6.5981571304321473548,-2.4665144689227216368,-0.33658282476168871478
474888000000,-39.059531482957829951,-12.574584889083430639,-0.56697395854489829325,-0.016938308225434871301,-0.046905466819788410593,-0.018806330028285377087,0.99857863628646970078,-6.7594712615610044182,-2.531623293217904358,-0.3479448775749963696
475108000000,-40.482716953838405516,-13.10872236508353339,-0.63989054294421354729,-0.016618193652276715133,-0.045797028871140656181,-0.020375468914919959984,0.99860468056824613914,-6.9234716975301253683,-2.6056470491603764827,-0.35468789496570057862
475336000000,-42.081450509876248134,-13.712511223087457068,-0.72254403510105114083,-0.016594193726591651566,-0.045148929634385479015,-0.020649250598931891132,0.99862896780392707008,-7.1000095911764731227,-2.6919067873827096093,-0.36788271338926387122
475608000000,-43.982326513471086571,-14.436634780463837302,-0.82076327768042622868,-0.016925062115584078165,-0.044860095378497014118,-0.021043988744722508938,0.99862819139694236625,-7.2990467961760430171,-2.794261946078426373,-0.37817536045534128064
